collection_id,account_id,call_attempts,recovery_amount
91125,12686,3,48200.3
91126,17181,4,2640.31
91127,5078,1,13215.42
91128,18178,7,28873.83
91129,10119,6,8942.62
91130,10678,4,18324.12
91131,8658,5,14531.27
91132,9273,4,5096.96
91133,16621,5,23712.87
91134,8465,2,14296.99
91135,3569,5,31422.57
91136,14053,5,24208.73
91137,4909,5,49469.13
91138,13516,6,19296.31
91139,10571,8,11632.47
91140,909,2,29840.91
91141,16358,4,45960.63
91142,7580,5,21610.97
91143,17571,4,29865.78
91144,4614,8,17239.41
91145,17462,6,35355.19
91146,2516,6,37255.97
91147,16300,1,17733.55
91148,18843,6,33258.34
91149,10097,5,20000.15
91150,16964,6,29432.12
91151,19898,5,12055.77
91152,4002,7,34825.35
91153,16914,8,40876.83
91154,4274,1,12576.0
91155,636,1,5819.78
91156,6034,1,40334.31
91157,11811,9,2060.11
91158,9842,4,22701.41
91159,17296,6,20898.4
91160,18914,2,37921.26
91161,14028,8,21319.69
91162,15147,2,20329.22
91163,1339,8,48054.23
91164,9312,5,23169.58
91165,8085,2,43487.87
91166,16239,4,28256.68
91167,13779,3,3952.57
91168,18617,9,31429.04
91169,2311,9,37276.87
91170,8016,1,24771.54
91171,12243,1,23883.76
91172,19813,6,36251.11
91173,6501,6,13715.37
91174,6133,8,30384.13
91175,1327,7,26928.02
91176,3175,4,36966.55
91177,10453,9,38438.42
91178,3713,1,37615.36
91179,13445,5,8158.49
91180,4276,2,11682.56
91181,8105,3,12286.92
91182,8902,6,30718.29
91183,13801,3,23040.87
91184,13423,1,41471.4
91185,10758,4,42933.71
91186,12124,7,10518.33
91187,19047,5,26485.68
91188,18256,3,41583.92
91189,8476,9,19473.18
91190,7632,2,33833.55
91191,3022,1,1420.84
91192,1551,5,32348.43
91193,8369,6,36248.77
91194,15923,4,5123.56
91195,3215,9,22718.96
91196,15240,3,14525.52
91197,11740,7,39849.47
91198,748,7,44398.32
91199,12497,3,9725.68
91200,8286,8,4578.56
91201,11573,5,4738.01
91202,9539,4,14946.66
91203,3960,1,41127.35
91204,16667,5,49253.56
91205,7179,6,43508.72
91206,13266,6,48924.06
91207,10666,4,18897.39
91208,9665,2,47429.45
91209,8277,8,9406.36
91210,186,8,26651.36
91211,16760,5,45391.36
91212,8434,9,900.79
91213,16240,2,15697.9
91214,6897,6,30979.07
91215,19959,3,44136.13
91216,15254,3,42579.05
91217,19185,5,20982.59
91218,8711,1,46332.99
91219,14177,6,41649.72
91220,18614,1,4284.24
91221,14869,8,10220.41
91222,8458,5,34633.18
91223,12181,4,24262.51
91224,2472,2,46081.87
91225,17436,7,9905.7
91226,13443,5,8637.6
91227,13973,5,6832.87
91228,15320,1,1613.85
91229,8834,3,13377.96
91230,713,4,1642.6
91231,6881,3,39614.58
91232,9705,4,9927.62
91233,1207,3,36578.45
91234,17151,9,38852.79
91235,17680,8,13275.94
91236,15551,2,7795.83
91237,16157,7,2850.46
91238,8945,1,15776.35
91239,8664,6,8043.34
91240,2622,5,1284.54
91241,19152,2,20059.28
91242,7898,4,17941.33
91243,9554,4,5965.95
91244,5354,7,11596.6
91245,15235,4,48413.75
91246,19538,9,20549.88
91247,11709,5,39375.53
91248,2590,3,9721.74
91249,19881,3,9472.76
91250,1167,8,26283.52
91251,15673,6,2282.74
91252,15354,7,13112.5
91253,12854,1,34351.64
91254,6738,7,30440.15
91255,4011,9,20274.0
91256,19099,2,32429.54
91257,18743,2,36598.36
91258,15852,5,21563.6
91259,7523,5,1001.66
91260,16701,9,24280.5
91261,7563,2,8650.4
91262,6997,8,28229.37
91263,265,7,30734.45
91264,454,3,30672.76
91265,3840,8,47038.71
91266,18456,6,7387.42
91267,1496,3,28197.31
91268,5472,5,18731.92
91269,15234,2,14926.78
91270,235,6,47200.71
91271,3682,9,23922.71
91272,7365,7,41910.28
91273,8285,5,1232.29
91274,18499,6,5348.82
91275,12118,9,9609.55
91276,19780,7,4179.28
91277,13475,7,28980.74
91278,4547,1,16247.93
91279,5481,5,22171.61
91280,6219,8,7551.7
91281,8422,3,26321.34
91282,14947,8,1670.47
91283,12069,2,30125.57
91284,5982,7,2791.08
91285,153,9,42757.76
91286,6272,5,7706.3
91287,17110,8,30772.54
91288,16158,1,37044.03
91289,18279,4,41961.06
91290,6824,3,6798.88
91291,7350,8,2665.62
91292,18544,8,31871.33
91293,2719,3,28483.69
91294,3037,5,7721.38
91295,12255,5,34366.52
91296,4406,9,9969.2
91297,5805,2,9845.95
91298,3976,2,31857.9
91299,11764,1,15136.07
91300,8511,6,5143.78
91301,4618,9,29422.69
91302,6092,5,14509.3
91303,11898,9,36494.08
91304,520,4,17766.5
91305,5115,6,34813.59
91306,4160,3,16809.84
91307,7286,1,22290.22
91308,2217,4,15845.83
91309,19959,6,18669.99
91310,17878,8,39350.57
91311,16345,3,42237.43
91312,14965,5,5318.38
91313,3310,7,16322.41
91314,11199,2,39659.76
91315,8694,9,22628.1
91316,18366,1,21580.13
91317,15433,3,22492.69
91318,556,1,3371.48
91319,1363,5,45739.94
91320,15519,4,9319.43
91321,5504,4,8471.17
91322,17428,6,40243.98
91323,442,2,44717.66
91324,10993,6,17604.22
91325,8311,4,31826.22
91326,8662,3,44929.4
91327,14560,5,9484.2
91328,16582,6,4217.32
91329,7956,9,19736.77
91330,8575,7,22994.46
91331,4204,6,1633.64
91332,16312,1,24202.76
91333,10313,5,22952.17
91334,8261,7,19753.37
91335,6413,3,35804.48
91336,11727,4,24317.17
91337,2380,4,44248.3
91338,12411,6,23230.46
91339,11178,2,12318.36
91340,9194,8,17387.81
91341,6782,5,23480.76
91342,11484,3,8827.65
91343,17566,3,14999.74
91344,4825,4,15734.22
91345,16982,6,16457.26
91346,10179,7,22494.38
91347,18883,6,35046.18
91348,868,6,32479.39
91349,5616,1,41622.28
91350,19280,4,23531.57
91351,7162,2,48214.29
91352,11937,7,8654.66
91353,19736,4,25977.48
91354,3397,9,26094.72
91355,7534,4,26728.13
91356,19108,1,7148.5
91357,13998,2,29969.54
91358,15932,2,44158.13
91359,557,1,27895.99
91360,17807,5,34576.22
91361,12719,8,38108.28
91362,12704,6,7986.48
91363,15261,8,4015.79
91364,5008,6,14943.36
91365,15864,4,42272.51
91366,13360,2,13942.76
91367,197,8,49268.78
91368,15895,6,27174.64
91369,17317,6,44460.64
91370,16513,4,20196.9
91371,6682,7,26965.34
91372,14252,9,28885.43
91373,1572,7,18441.49
91374,16595,4,30969.57
91375,11793,5,2232.15
91376,4734,2,38162.15
91377,9625,4,35767.47
91378,17871,6,34456.84
91379,3696,9,30101.33
91380,14949,8,44848.31
91381,3868,4,48917.33
91382,1456,7,6078.84
91383,18565,7,22765.77
91384,17340,9,41305.19
91385,6585,9,16047.59
91386,11022,6,2644.03
91387,4993,8,48505.16
91388,12583,9,17051.79
91389,8474,6,43333.08
91390,17643,2,28941.65
91391,7542,4,28645.16
91392,6402,5,26135.07
91393,9295,3,4388.75
91394,8486,8,861.42
91395,11676,5,9402.44
91396,16837,3,46221.95
91397,15510,6,30245.24
91398,12015,3,11812.45
91399,4815,5,45771.94
91400,866,3,23296.42
91401,11674,2,45065.63
91402,6804,5,47405.08
91403,16925,7,24850.97
91404,7810,1,34464.5
91405,19650,4,7577.06
91406,11641,3,22904.7
91407,11831,3,24588.88
91408,7014,7,33016.68
91409,13735,2,16387.95
91410,9564,4,35822.06
91411,11919,7,35279.36
91412,3594,2,24548.5
91413,15366,4,15138.21
91414,9392,1,16079.95
91415,8042,5,12783.03
91416,16555,1,39798.6
91417,13610,9,6740.96
91418,17939,4,4577.62
91419,1864,9,41506.11
91420,15326,2,45278.73
91421,5638,9,43469.84
91422,19730,8,40289.55
91423,18554,5,6285.06
91424,7023,8,8837.01
91425,16920,1,18875.39
91426,6928,3,11653.55
91427,17063,5,31977.96
91428,18554,6,32055.18
91429,5702,1,33700.38
91430,3208,3,28525.67
91431,12248,1,4263.34
91432,14447,6,46523.57
91433,11558,1,757.23
91434,17418,8,49667.63
91435,16100,3,10591.43
91436,8272,6,11048.63
91437,4980,1,3087.66
91438,12373,8,33262.88
91439,16362,9,29295.53
91440,5015,6,4773.31
91441,15415,8,46244.46
91442,688,1,6607.42
91443,18075,6,31832.23
91444,6726,9,24515.67
91445,15180,2,48831.19
91446,1887,8,9971.21
91447,8429,5,4278.57
91448,2588,3,6049.92
91449,17541,5,32992.75
91450,2032,1,17806.06
91451,8852,3,24122.01
91452,8077,7,3273.42
91453,6819,2,29818.23
91454,12475,9,30232.7
91455,438,3,35022.71
91456,1102,1,47998.26
91457,7469,9,46753.18
91458,8847,7,45459.13
91459,4532,2,36064.27
91460,9123,1,4098.21
91461,9770,9,13871.95
91462,10177,2,10649.17
91463,17109,7,18801.47
91464,12036,9,22510.77
91465,2525,2,16134.35
91466,9612,6,5517.99
91467,16361,3,11709.06
91468,13723,1,33004.01
91469,12748,7,23953.75
91470,19221,3,12371.64
91471,17156,2,37075.15
91472,19181,5,6838.61
91473,19501,5,42869.38
91474,6686,9,3443.27
91475,4283,6,35916.07
91476,12544,3,44426.69
91477,12698,8,16242.93
91478,3302,4,45470.15
91479,19863,8,31983.39
91480,14549,5,23685.33
91481,2012,1,11799.77
91482,16608,6,36616.53
91483,7592,5,49270.13
91484,15222,6,25419.62
91485,5606,2,1733.86
91486,7978,9,43152.76
91487,4512,7,26972.57
91488,8996,8,30262.91
91489,2960,4,23334.5
91490,15788,2,29206.77
91491,14875,4,38614.93
91492,1989,3,48219.35
91493,4001,1,46583.27
91494,7821,2,1492.1
91495,2551,6,47479.14
91496,599,3,11548.19
91497,15007,9,47811.16
91498,14952,9,48919.56
91499,19621,6,32470.93
91500,7072,5,9825.66
91501,18285,2,14542.35
91502,2956,2,18871.02
91503,7249,6,33562.3
91504,3637,5,25427.13
91505,4290,3,45230.91
91506,17994,6,24554.07
91507,14956,9,20223.27
91508,2915,6,28066.68
91509,5615,5,6290.21
91510,6863,7,49010.69
91511,9716,7,4043.21
91512,2260,1,44059.83
91513,12692,5,49896.15
91514,7541,5,9043.54
91515,976,6,21039.81
91516,11512,8,6989.76
91517,971,7,20353.21
91518,12568,4,46101.19
91519,13020,7,44495.03
91520,4622,9,42938.46
91521,3823,3,16904.86
91522,5828,9,18832.58
91523,3197,7,48169.27
91524,3676,6,48774.87
91525,10667,4,48599.26
91526,9002,2,23694.76
91527,7508,7,3213.44
91528,18411,1,18068.71
91529,18401,8,30396.79
91530,11475,9,37926.33
91531,10090,2,522.18
91532,14825,9,47681.05
91533,17995,8,36307.9
91534,16743,5,22312.2
91535,953,9,3992.28
91536,16477,5,10745.82
91537,11374,2,35566.48
91538,11770,6,46468.07
91539,10193,9,12821.19
91540,1208,5,43289.57
91541,654,9,44964.04
91542,17332,2,45681.08
91543,5812,1,15627.94
91544,18699,2,31424.39
91545,4699,4,34473.38
91546,17916,8,33551.39
91547,14855,8,12742.92
91548,11056,5,19351.37
91549,17971,1,36026.41
91550,4847,1,38030.66
91551,10327,9,45510.89
91552,13324,9,13720.45
91553,14989,7,9107.38
91554,11613,7,14944.08
91555,11983,4,10015.29
91556,8919,5,49872.45
91557,7430,8,43636.11
91558,2608,2,22614.66
91559,17992,7,10415.96
91560,15837,2,41814.77
91561,17061,5,3986.86
91562,18740,7,35008.23
91563,17769,1,35766.44
91564,6546,8,48433.18
91565,10414,7,14772.38
91566,8077,8,3316.21
91567,8025,4,44137.61
91568,8665,2,49610.67
91569,3891,4,47249.18
91570,13392,8,37980.9
91571,11267,9,9480.94
91572,12065,2,13211.51
91573,10003,2,23073.31
91574,3071,8,45521.54
91575,13634,4,12179.54
91576,3686,3,43979.39
91577,8213,5,47582.73
91578,12045,3,32750.81
91579,11722,5,18310.41
91580,16581,9,29405.0
91581,16707,3,35417.87
91582,16315,8,20327.34
91583,14414,6,5842.05
91584,17123,7,26590.49
91585,8963,1,43696.06
91586,1061,9,15763.31
91587,11880,9,30578.88
91588,17590,3,4896.83
91589,19248,1,743.3
91590,18245,2,44454.08
91591,4573,9,23861.53
91592,3611,1,12240.49
91593,2006,5,17075.53
91594,18092,1,24310.97
91595,19021,1,10040.04
91596,9508,5,24731.15
91597,17918,7,2173.79
91598,17922,3,34884.93
91599,166,2,30021.41
91600,7248,3,2294.47
91601,14064,9,33267.51
91602,17849,7,29898.56
91603,14067,5,26258.07
91604,17891,4,21261.87
91605,18127,4,46663.01
91606,1360,9,8626.27
91607,655,4,46402.8
91608,2591,2,20442.84
91609,433,4,10550.92
91610,16085,9,34584.98
91611,9167,9,2905.27
91612,6737,1,21297.06
91613,16955,8,8751.91
91614,16274,4,36297.64
91615,13353,7,24022.68
91616,5896,5,30215.09
91617,9556,2,42398.71
91618,2327,8,48107.34
91619,11452,4,12232.07
91620,11887,3,3314.39
91621,10226,9,38382.53
91622,1732,2,3398.24
91623,18077,7,10633.86
91624,6168,9,45949.83
91625,7866,3,9822.83
91626,15255,3,6793.2
91627,3059,4,11424.35
91628,12229,3,22041.92
91629,6844,3,36340.05
91630,13333,1,45486.34
91631,14465,6,33085.31
91632,12780,1,22733.83
91633,5999,8,24483.65
91634,15463,2,42019.14
91635,1474,8,37204.53
91636,170,9,6901.9
91637,6117,6,9826.52
91638,1492,4,46381.16
91639,9565,7,25627.04
91640,9376,2,41317.75
91641,14321,5,35533.45
91642,8034,2,17740.69
91643,19292,3,15780.56
91644,19025,9,25434.19
91645,3126,7,38578.31
91646,14597,9,7203.86
91647,11639,8,3699.54
91648,3677,9,42282.93
91649,7425,3,32314.96
91650,2833,1,27599.26
91651,15421,4,21452.41
91652,2684,2,4585.6
91653,6028,8,45019.03
91654,1212,7,21248.69
91655,19856,2,2766.48
91656,17623,9,27647.08
91657,18535,1,41212.88
91658,7211,5,25754.2
91659,17627,7,7564.97
91660,10201,6,48458.22
91661,8821,6,9519.51
91662,16237,8,41638.82
91663,1793,7,4443.21
91664,18445,8,33236.77
91665,14276,2,29726.76
91666,2520,9,8441.5
91667,9352,5,22171.75
91668,9765,9,1125.76
91669,1171,8,3397.57
91670,11872,6,31277.68
91671,1973,5,35411.82
91672,8804,4,514.96
91673,5653,5,31394.73
91674,94,3,10116.43
91675,2077,8,7315.98
91676,17374,7,47118.47
91677,4300,3,40444.49
91678,7038,2,46652.07
91679,18983,8,46461.35
91680,5349,3,37224.32
91681,10319,3,21834.76
91682,13899,5,23462.08
91683,13649,9,30113.7
91684,1126,5,4881.0
91685,10164,7,29391.02
91686,13136,5,36816.57
91687,16969,8,16325.2
91688,13048,5,20126.75
91689,3008,1,43698.11
91690,9189,7,2128.23
91691,19919,4,45359.77
91692,9817,3,18182.28
91693,7926,4,10189.6
91694,3627,4,10855.66
91695,14683,5,43869.96
91696,15501,4,17693.32
91697,623,3,38618.2
91698,14149,5,7052.65
91699,14155,8,18520.73
91700,11916,7,24871.65
91701,3038,3,11023.74
91702,11626,1,10584.3
91703,13965,2,27989.54
91704,17137,6,19362.11
91705,18297,8,39321.79
91706,10533,3,25825.08
91707,16773,3,11996.62
91708,14122,9,29049.81
91709,12691,4,903.14
91710,15872,2,46963.77
91711,5074,2,25264.48
91712,19176,9,17577.53
91713,8617,6,46306.48
91714,19171,1,32658.45
91715,2818,1,49155.7
91716,4857,7,18999.62
91717,19857,5,7594.48
91718,11435,3,25258.01
91719,17329,6,32562.93
91720,10535,3,45994.24
91721,12421,9,47581.15
91722,15205,3,12936.77
91723,11800,8,24309.78
91724,13305,9,7450.12
91725,355,1,21012.11
91726,522,2,26241.84
91727,19936,9,30594.19
91728,15902,5,47778.36
91729,1684,7,19924.29
91730,10283,7,2464.41
91731,7622,5,19768.27
91732,9567,2,3030.32
91733,8195,8,29351.9
91734,19361,4,26353.47
91735,19457,4,18112.8
91736,712,8,21091.53
91737,1833,1,32211.76
91738,18109,8,1683.08
91739,16881,1,24915.26
91740,17901,9,41546.55
91741,16327,2,11279.77
91742,7449,6,32429.57
91743,17042,8,20021.6
91744,15746,6,21577.18
91745,11151,7,40876.28
91746,18809,8,43454.95
91747,9936,4,11423.0
91748,7867,6,39004.98
91749,18831,1,24433.73
91750,12507,5,39717.3
91751,14619,8,28988.48
91752,18965,6,28062.04
91753,4198,9,20976.43
91754,9948,7,23977.69
91755,17480,9,49305.05
91756,8644,2,2572.71
91757,15383,8,31082.38
91758,16468,8,19181.68
91759,6968,9,5514.74
91760,1531,4,23611.47
91761,2555,9,28874.51
91762,16990,6,10490.13
91763,18350,5,49553.89
91764,10941,1,37616.92
91765,7,1,36909.3
91766,5500,3,16050.11
91767,11137,8,33264.37
91768,14212,9,27079.83
91769,6758,9,33601.25
91770,2975,6,9705.96
91771,18265,1,5681.17
91772,3105,8,1647.6
91773,4878,2,8212.09
91774,18271,5,49410.92
91775,8235,7,18821.62
91776,14356,7,26307.3
91777,15853,3,49614.42
91778,2739,8,27764.46
91779,12752,1,13181.99
91780,10410,3,29070.28
91781,2484,2,45809.91
91782,8554,4,18310.09
91783,2783,8,43111.88
91784,6536,4,47169.27
91785,4921,1,6932.85
91786,7518,5,30990.24
91787,8315,1,39695.47
91788,5286,1,27969.48
91789,9434,4,31097.69
91790,9515,6,23819.58
91791,12594,5,36098.97
91792,14704,4,15952.42
91793,3137,2,25921.74
91794,6517,6,5202.69
91795,8753,7,13177.37
91796,7438,5,15419.41
91797,14123,2,29326.16
91798,7590,6,11838.4
91799,3625,4,8754.23
91800,8706,4,35003.18
91801,10591,2,33854.54
91802,14820,6,46682.88
91803,6464,6,15028.95
91804,9608,2,41073.18
91805,9813,6,12810.08
91806,15197,6,19726.37
91807,17432,3,1781.49
91808,5080,1,15234.92
91809,5536,9,49734.12
91810,4256,5,27185.07
91811,14870,5,11734.75
91812,3871,6,5051.97
91813,19869,6,31645.88
91814,18279,6,36902.69
91815,15852,5,3191.15
91816,13050,2,5741.52
91817,19669,9,25302.87
91818,15137,5,41421.42
91819,12584,8,5329.79
91820,16060,5,45485.24
91821,8614,5,27641.18
91822,8582,3,34202.56
91823,5674,6,49625.77
91824,15189,7,28729.96
91825,13009,4,17923.63
91826,3731,2,2765.66
91827,12895,6,46837.0
91828,12116,7,41486.75
91829,1332,6,34519.95
91830,17732,6,49008.76
91831,4906,4,18255.89
91832,17661,3,44330.09
91833,8490,8,40384.89
91834,16584,7,18045.6
91835,12174,7,23527.26
91836,10942,4,20076.8
91837,2490,9,12163.01
91838,427,2,19442.98
91839,4359,1,1626.74
91840,8779,1,1396.07
91841,6821,7,3579.75
91842,7286,8,20578.33
91843,11899,6,24595.6
91844,562,1,1308.76
91845,2502,6,47606.98
91846,1114,7,34934.73
91847,7439,9,22213.18
91848,19981,7,8988.2
91849,5337,1,11610.26
91850,16131,6,6201.28
91851,2298,5,46058.23
91852,13491,8,5402.81
91853,19298,6,49168.05
91854,8569,1,15004.25
91855,18031,7,43409.66
91856,19846,7,37273.03
91857,17837,2,21733.81
91858,17280,8,16030.26
91859,2553,2,32917.47
91860,19166,7,20552.5
91861,1259,3,24811.13
91862,17850,3,13411.32
91863,8988,9,36133.62
91864,5085,2,9184.08
91865,17240,5,16632.41
91866,3318,6,24128.12
91867,2537,1,23742.88
91868,8938,3,14815.78
91869,15875,3,1637.17
91870,6922,8,24618.74
91871,4322,7,1141.35
91872,6562,1,6181.36
91873,7505,7,20105.73
91874,14847,6,10642.43
91875,13209,1,38601.85
91876,15520,6,4079.73
91877,5101,5,9655.22
91878,10244,2,32351.27
91879,12789,5,2745.13
91880,16186,9,2472.06
91881,14044,2,3447.97
91882,9885,4,48303.4
91883,10386,7,44050.85
91884,17456,4,26940.69
91885,19592,4,8448.38
91886,10851,2,36763.23
91887,17261,9,31252.69
91888,7315,9,10578.95
91889,954,8,19942.03
91890,16518,8,5569.04
91891,8367,4,45309.03
91892,11474,1,41219.42
91893,6360,9,35200.22
91894,2065,4,35296.75
91895,12740,1,40294.1
91896,5459,9,25559.36
91897,6752,4,31410.43
91898,16315,8,5925.43
91899,19972,9,28582.09
91900,2391,2,27925.09
91901,1683,9,41047.63
91902,14931,2,23871.04
91903,12293,9,31132.36
91904,19491,8,42359.96
91905,9460,2,35390.68
91906,14339,3,44084.0
91907,54,5,30174.73
91908,17240,3,49004.79
91909,10065,3,24548.1
91910,509,5,32719.57
91911,11789,4,8130.7
91912,13202,9,692.12
91913,11294,3,40900.41
91914,5108,8,16893.75
91915,4425,2,6700.67
91916,14145,4,28719.94
91917,18879,6,47885.75
91918,13447,5,6270.28
91919,5970,4,41777.63
91920,12396,4,25134.43
91921,12795,4,9245.34
91922,8125,4,25585.41
91923,1773,4,17243.2
91924,1382,9,32723.15
91925,1725,6,35785.0
91926,13663,1,8694.32
91927,1889,1,13514.56
91928,10063,2,37475.36
91929,4665,3,24866.8
91930,3836,8,33197.54
91931,14447,2,49336.04
91932,5108,4,17352.18
91933,17689,6,8316.45
91934,11774,2,27736.03
91935,17618,8,2486.59
91936,16798,7,1335.89
91937,8788,2,24957.57
91938,15914,4,19007.24
91939,9525,3,41832.18
91940,19810,6,25856.07
91941,5045,3,31062.59
91942,6829,9,41820.42
91943,17102,4,17481.23
91944,4100,8,13609.53
91945,698,2,39883.77
91946,4150,9,5880.6
91947,14181,1,24776.43
91948,1950,3,28269.59
91949,6596,3,3949.74
91950,10859,9,30033.53
91951,12007,1,44077.81
91952,18661,3,43359.18
91953,2233,8,17003.2
91954,12760,4,22072.6
91955,11202,8,5225.88
91956,14553,9,3351.56
91957,16071,8,29592.52
91958,9347,2,10997.37
91959,8226,5,48346.72
91960,11508,7,13627.24
91961,5943,9,7377.6
91962,8893,8,14878.21
91963,10062,3,14821.86
91964,4871,3,6394.04
91965,17761,4,16569.74
91966,519,9,48335.56
91967,19151,8,29322.76
91968,6156,8,8025.79
91969,2031,8,4671.9
91970,11034,9,16847.66
91971,4903,2,28009.94
91972,9713,6,29176.87
91973,10478,5,35949.79
91974,1088,2,48073.31
91975,13724,2,48921.58
91976,3020,7,3619.71
91977,215,4,38943.85
91978,16037,2,32505.61
91979,15135,1,35303.7
91980,8026,5,43576.31
91981,12554,9,9940.35
91982,2626,3,13223.75
91983,13984,1,32209.37
91984,11381,5,18288.5
91985,15035,6,41563.56
91986,7067,9,13802.72
91987,14443,1,41711.31
91988,9095,1,42364.35
91989,1880,8,29480.36
91990,4515,7,30920.92
91991,791,4,5858.16
91992,6288,9,12427.32
91993,11123,4,11352.09
91994,18512,9,2088.21
91995,17330,1,18648.3
91996,4078,5,23490.05
91997,5620,3,42312.79
91998,10833,3,13477.76
91999,6277,7,7194.85
92000,17749,2,17891.25
92001,8059,1,7282.34
92002,13619,2,48114.36
92003,2914,3,42299.36
92004,3391,5,49180.57
92005,15767,3,14169.56
92006,655,2,4297.02
92007,2404,7,8394.14
92008,6792,6,46941.33
92009,11776,1,2306.66
92010,16125,6,19873.42
92011,1232,4,11308.91
92012,6661,2,38917.69
92013,9778,5,30617.58
92014,6271,6,17076.83
92015,15810,8,37053.92
92016,19777,9,43542.41
92017,12291,7,7402.17
92018,16968,6,24715.09
92019,13078,9,35574.14
92020,10073,8,5098.58
92021,15194,7,18647.39
92022,203,7,19096.43
92023,17942,3,47513.5
92024,6740,9,44074.39
92025,17189,3,34781.99
92026,3618,1,11015.2
92027,11569,8,22739.57
92028,2745,9,45491.15
92029,4791,4,13032.01
92030,8896,8,40038.37
92031,13477,8,35604.93
92032,16432,2,35833.25
92033,4798,5,2929.27
92034,4269,8,26302.02
92035,2216,4,1390.83
92036,6068,7,30133.78
92037,15515,3,16460.57
92038,17750,7,47002.08
92039,6751,6,16192.67
92040,8182,8,35275.8
92041,15097,7,29918.25
92042,9939,4,46961.36
92043,18881,6,39813.46
92044,1831,1,25565.01
92045,7122,6,15980.67
92046,19201,7,22159.72
92047,2150,2,30539.73
92048,14099,3,34405.02
92049,9459,8,11326.13
92050,19536,3,13849.7
92051,12590,1,717.59
92052,9909,6,21203.78
92053,7651,5,42206.14
92054,7742,6,44347.91
92055,13559,7,21541.65
92056,303,9,43001.27
92057,7494,9,19863.09
92058,9516,1,47294.08
92059,4200,5,37689.13
92060,2638,4,29302.84
92061,1350,1,13258.53
92062,9957,7,13882.72
92063,17446,2,36830.71
92064,6916,5,34490.12
92065,14982,3,19458.33
92066,7947,5,21617.5
92067,10828,5,28574.37
92068,12341,7,19420.97
92069,6824,6,42026.97
92070,19189,1,20992.66
92071,15461,4,31091.53
92072,7077,7,19143.07
92073,3964,1,46227.42
92074,7476,3,38406.36
92075,17477,8,35105.37
92076,9695,1,37052.15
