alert_id,account_id,fraud_type,status
48973,11929,Identity Theft,Closed
48974,9666,Suspicious Spend,Closed
48975,15946,Suspicious Spend,Closed
48976,16128,Identity Theft,Closed
48977,12490,Card Not Present,Open
48978,13574,Identity Theft,Closed
48979,16556,Identity Theft,Closed
48980,11197,Card Not Present,Open
48981,7834,Suspicious Spend,Open
48982,5801,Identity Theft,Open
48983,17836,Card Not Present,Open
48984,8851,Identity Theft,Open
48985,12509,Card Not Present,Open
48986,1486,Suspicious Spend,Closed
48987,18276,Identity Theft,Open
48988,19301,Suspicious Spend,Closed
48989,15252,Identity Theft,Open
48990,11505,Suspicious Spend,Open
48991,14757,Suspicious Spend,Open
48992,2929,Card Not Present,Open
48993,13309,Suspicious Spend,Open
48994,1801,Card Not Present,Closed
48995,13376,Card Not Present,Open
48996,19815,Identity Theft,Open
48997,15705,Card Not Present,Open
48998,393,Identity Theft,Closed
48999,15833,Card Not Present,Open
49000,10950,Card Not Present,Open
49001,4739,Card Not Present,Open
49002,5003,Suspicious Spend,Closed
49003,13573,Suspicious Spend,Closed
49004,13838,Suspicious Spend,Closed
49005,13557,Identity Theft,Closed
49006,3813,Card Not Present,Closed
49007,9108,Identity Theft,Closed
49008,5604,Card Not Present,Open
49009,760,Suspicious Spend,Closed
49010,15796,Card Not Present,Open
49011,2266,Suspicious Spend,Open
49012,16864,Suspicious Spend,Open
49013,11147,Card Not Present,Closed
49014,3387,Suspicious Spend,Closed
49015,9161,Card Not Present,Closed
49016,13,Card Not Present,Open
49017,1823,Card Not Present,Open
49018,12499,Suspicious Spend,Closed
49019,4906,Card Not Present,Closed
49020,6252,Card Not Present,Open
49021,17748,Suspicious Spend,Closed
49022,4695,Identity Theft,Open
49023,441,Card Not Present,Closed
49024,11632,Card Not Present,Closed
49025,1524,Suspicious Spend,Closed
49026,2198,Identity Theft,Open
49027,12876,Card Not Present,Closed
49028,15438,Suspicious Spend,Closed
49029,17420,Identity Theft,Closed
49030,18472,Identity Theft,Open
49031,8559,Card Not Present,Open
49032,946,Suspicious Spend,Open
49033,15966,Identity Theft,Closed
49034,16420,Card Not Present,Open
49035,7891,Card Not Present,Closed
49036,16856,Suspicious Spend,Open
49037,13592,Identity Theft,Closed
49038,18366,Card Not Present,Closed
49039,447,Card Not Present,Open
49040,10938,Card Not Present,Closed
49041,664,Card Not Present,Closed
49042,2699,Card Not Present,Open
49043,13479,Suspicious Spend,Closed
49044,14863,Card Not Present,Closed
49045,680,Identity Theft,Closed
49046,278,Suspicious Spend,Closed
49047,15383,Card Not Present,Closed
49048,12135,Card Not Present,Open
49049,2105,Suspicious Spend,Open
49050,7922,Suspicious Spend,Open
49051,15195,Card Not Present,Open
49052,8096,Card Not Present,Open
49053,1018,Identity Theft,Open
49054,8299,Card Not Present,Closed
49055,8155,Suspicious Spend,Open
49056,4513,Card Not Present,Open
49057,14545,Identity Theft,Open
49058,1321,Card Not Present,Open
49059,18889,Identity Theft,Closed
49060,1602,Card Not Present,Closed
49061,7423,Card Not Present,Closed
49062,9791,Identity Theft,Open
49063,16610,Identity Theft,Open
49064,19336,Suspicious Spend,Open
49065,16667,Suspicious Spend,Closed
49066,3105,Identity Theft,Closed
49067,5903,Suspicious Spend,Closed
49068,4504,Card Not Present,Open
49069,17311,Identity Theft,Closed
49070,13962,Card Not Present,Open
49071,14899,Suspicious Spend,Open
49072,15781,Suspicious Spend,Open
49073,2324,Card Not Present,Closed
49074,14942,Suspicious Spend,Closed
49075,14424,Card Not Present,Open
49076,1052,Suspicious Spend,Open
49077,17901,Suspicious Spend,Closed
49078,12451,Identity Theft,Open
49079,13784,Suspicious Spend,Open
49080,10990,Card Not Present,Closed
49081,16747,Suspicious Spend,Closed
49082,19306,Suspicious Spend,Open
49083,15520,Identity Theft,Closed
49084,11863,Card Not Present,Closed
49085,5250,Card Not Present,Open
49086,13835,Card Not Present,Open
49087,9502,Suspicious Spend,Open
49088,617,Suspicious Spend,Open
49089,8994,Identity Theft,Open
49090,17780,Card Not Present,Closed
49091,9638,Suspicious Spend,Open
49092,940,Identity Theft,Closed
49093,12265,Suspicious Spend,Open
49094,8805,Suspicious Spend,Closed
49095,8722,Suspicious Spend,Closed
49096,13153,Identity Theft,Open
49097,17830,Identity Theft,Open
49098,4311,Card Not Present,Open
49099,15516,Identity Theft,Closed
49100,3594,Suspicious Spend,Open
49101,14385,Card Not Present,Open
49102,19358,Identity Theft,Open
49103,1770,Identity Theft,Open
49104,4076,Identity Theft,Closed
49105,5659,Identity Theft,Closed
49106,11833,Card Not Present,Open
49107,15396,Card Not Present,Closed
49108,11986,Suspicious Spend,Open
49109,10759,Identity Theft,Open
49110,13271,Suspicious Spend,Closed
49111,11359,Suspicious Spend,Closed
49112,15221,Identity Theft,Open
49113,1746,Suspicious Spend,Closed
49114,5057,Suspicious Spend,Open
49115,1176,Suspicious Spend,Closed
49116,5184,Card Not Present,Open
49117,19023,Identity Theft,Closed
49118,9869,Suspicious Spend,Closed
49119,7496,Identity Theft,Open
49120,6950,Suspicious Spend,Open
49121,13180,Card Not Present,Closed
49122,15815,Identity Theft,Open
49123,2055,Card Not Present,Closed
49124,2080,Card Not Present,Open
49125,7056,Card Not Present,Closed
49126,6526,Card Not Present,Closed
49127,9556,Card Not Present,Open
49128,11579,Card Not Present,Open
49129,5245,Card Not Present,Open
49130,8025,Identity Theft,Open
49131,1892,Identity Theft,Open
49132,18922,Card Not Present,Open
49133,3086,Identity Theft,Closed
49134,10035,Suspicious Spend,Open
49135,19768,Identity Theft,Open
49136,18672,Card Not Present,Open
49137,15050,Card Not Present,Open
49138,15698,Suspicious Spend,Open
49139,8859,Card Not Present,Open
49140,7576,Identity Theft,Closed
49141,17658,Suspicious Spend,Closed
49142,12932,Identity Theft,Closed
49143,723,Identity Theft,Open
49144,17396,Suspicious Spend,Open
49145,9724,Card Not Present,Open
49146,12134,Identity Theft,Open
49147,18795,Identity Theft,Open
49148,1407,Card Not Present,Open
49149,9353,Suspicious Spend,Closed
49150,15903,Identity Theft,Open
49151,3631,Identity Theft,Open
49152,6617,Suspicious Spend,Closed
49153,382,Card Not Present,Closed
49154,6663,Identity Theft,Open
49155,4155,Suspicious Spend,Closed
49156,13285,Suspicious Spend,Closed
49157,16572,Suspicious Spend,Open
49158,1997,Suspicious Spend,Closed
49159,9278,Card Not Present,Open
49160,16878,Identity Theft,Open
49161,18149,Card Not Present,Open
49162,10124,Suspicious Spend,Open
49163,15844,Identity Theft,Open
49164,15755,Card Not Present,Open
49165,14078,Card Not Present,Open
49166,16976,Card Not Present,Closed
49167,19098,Card Not Present,Closed
49168,9945,Identity Theft,Closed
49169,5575,Card Not Present,Closed
49170,1466,Suspicious Spend,Open
49171,19967,Card Not Present,Open
49172,4638,Identity Theft,Closed
49173,4308,Suspicious Spend,Closed
49174,7702,Suspicious Spend,Open
49175,16722,Suspicious Spend,Closed
49176,14828,Suspicious Spend,Closed
49177,5490,Identity Theft,Open
49178,19646,Card Not Present,Open
49179,18221,Suspicious Spend,Closed
49180,4343,Identity Theft,Open
49181,13749,Card Not Present,Closed
49182,17697,Identity Theft,Closed
49183,8921,Identity Theft,Closed
49184,16431,Identity Theft,Closed
49185,19361,Card Not Present,Open
49186,9893,Suspicious Spend,Open
49187,4628,Card Not Present,Open
49188,4696,Suspicious Spend,Open
49189,6670,Card Not Present,Closed
49190,7619,Suspicious Spend,Open
49191,1182,Suspicious Spend,Open
49192,11467,Suspicious Spend,Open
49193,5753,Suspicious Spend,Open
49194,18491,Card Not Present,Closed
49195,7826,Card Not Present,Open
49196,8387,Card Not Present,Closed
49197,2073,Identity Theft,Open
49198,13386,Suspicious Spend,Closed
49199,345,Suspicious Spend,Open
49200,2195,Identity Theft,Closed
49201,19552,Identity Theft,Open
49202,19714,Card Not Present,Closed
49203,1499,Card Not Present,Open
49204,18422,Suspicious Spend,Open
49205,17147,Identity Theft,Open
49206,12602,Card Not Present,Open
49207,15175,Identity Theft,Open
49208,15823,Card Not Present,Closed
49209,14843,Card Not Present,Closed
49210,1388,Card Not Present,Open
49211,7328,Card Not Present,Open
49212,2536,Suspicious Spend,Closed
49213,14508,Identity Theft,Closed
49214,2722,Identity Theft,Closed
49215,10226,Suspicious Spend,Open
49216,19416,Identity Theft,Open
49217,9547,Suspicious Spend,Closed
49218,4082,Suspicious Spend,Closed
49219,5233,Identity Theft,Open
49220,5174,Card Not Present,Closed
49221,13375,Identity Theft,Open
49222,7450,Identity Theft,Closed
49223,10741,Suspicious Spend,Closed
49224,9817,Card Not Present,Open
49225,15940,Identity Theft,Closed
49226,19444,Identity Theft,Closed
49227,6885,Identity Theft,Open
49228,10964,Suspicious Spend,Open
49229,1812,Card Not Present,Closed
49230,8374,Card Not Present,Closed
49231,4889,Card Not Present,Open
49232,9476,Suspicious Spend,Open
49233,18407,Identity Theft,Closed
49234,9924,Identity Theft,Closed
49235,2614,Suspicious Spend,Open
49236,8409,Suspicious Spend,Open
49237,13190,Suspicious Spend,Open
49238,9079,Card Not Present,Open
49239,17212,Identity Theft,Closed
49240,16891,Card Not Present,Closed
49241,11006,Suspicious Spend,Closed
49242,17322,Identity Theft,Open
49243,19305,Identity Theft,Closed
49244,16528,Suspicious Spend,Open
49245,10745,Card Not Present,Open
49246,9342,Identity Theft,Closed
49247,18621,Suspicious Spend,Closed
49248,10670,Suspicious Spend,Closed
49249,9470,Identity Theft,Closed
49250,14004,Suspicious Spend,Open
49251,15982,Identity Theft,Closed
49252,18358,Suspicious Spend,Closed
49253,5204,Identity Theft,Open
49254,7590,Card Not Present,Closed
49255,10437,Card Not Present,Open
49256,11848,Suspicious Spend,Closed
49257,9411,Suspicious Spend,Closed
49258,6909,Suspicious Spend,Closed
49259,18373,Card Not Present,Closed
49260,12844,Identity Theft,Closed
49261,3373,Identity Theft,Open
49262,17381,Identity Theft,Closed
49263,19694,Card Not Present,Open
49264,232,Suspicious Spend,Closed
49265,1741,Card Not Present,Closed
49266,10705,Identity Theft,Open
49267,19507,Suspicious Spend,Closed
49268,2200,Card Not Present,Open
49269,3661,Identity Theft,Closed
49270,15913,Identity Theft,Closed
49271,14150,Suspicious Spend,Open
49272,12845,Card Not Present,Open
49273,15578,Identity Theft,Open
49274,4986,Card Not Present,Closed
49275,7887,Card Not Present,Open
49276,9383,Card Not Present,Closed
49277,869,Identity Theft,Open
49278,10913,Card Not Present,Open
49279,2835,Suspicious Spend,Closed
49280,4872,Card Not Present,Closed
49281,13380,Identity Theft,Open
49282,10181,Identity Theft,Closed
49283,14661,Identity Theft,Closed
49284,15760,Card Not Present,Open
49285,1525,Identity Theft,Open
49286,1757,Suspicious Spend,Closed
49287,13372,Identity Theft,Open
49288,12251,Identity Theft,Open
49289,2402,Identity Theft,Closed
49290,7392,Card Not Present,Closed
49291,13983,Suspicious Spend,Open
49292,2073,Identity Theft,Closed
49293,116,Suspicious Spend,Open
49294,3647,Identity Theft,Closed
49295,19729,Card Not Present,Open
49296,14681,Suspicious Spend,Open
49297,13098,Identity Theft,Closed
49298,2111,Suspicious Spend,Closed
49299,13839,Identity Theft,Open
49300,6178,Suspicious Spend,Open
49301,12099,Card Not Present,Closed
49302,12104,Card Not Present,Closed
49303,1956,Card Not Present,Closed
49304,18683,Card Not Present,Open
49305,8193,Suspicious Spend,Open
49306,14231,Suspicious Spend,Open
49307,5877,Suspicious Spend,Closed
49308,14,Identity Theft,Closed
49309,9815,Card Not Present,Closed
49310,18788,Card Not Present,Closed
49311,12606,Card Not Present,Open
49312,7071,Suspicious Spend,Closed
49313,14392,Card Not Present,Closed
49314,8431,Identity Theft,Open
49315,18026,Identity Theft,Closed
49316,17227,Card Not Present,Open
49317,15665,Card Not Present,Closed
49318,10359,Identity Theft,Closed
49319,12708,Identity Theft,Open
49320,8196,Card Not Present,Open
49321,2735,Identity Theft,Open
49322,13374,Identity Theft,Closed
49323,14390,Card Not Present,Open
49324,7823,Card Not Present,Open
49325,9007,Suspicious Spend,Open
49326,2852,Suspicious Spend,Open
49327,4957,Suspicious Spend,Closed
49328,7504,Card Not Present,Closed
49329,18991,Suspicious Spend,Closed
49330,19820,Suspicious Spend,Closed
49331,3048,Card Not Present,Closed
49332,17430,Suspicious Spend,Open
49333,12352,Identity Theft,Closed
49334,17831,Identity Theft,Closed
49335,3574,Suspicious Spend,Closed
49336,12771,Card Not Present,Closed
49337,19086,Suspicious Spend,Open
49338,16578,Suspicious Spend,Open
49339,12008,Card Not Present,Closed
49340,17029,Card Not Present,Closed
49341,8759,Suspicious Spend,Closed
49342,7449,Card Not Present,Open
49343,14685,Card Not Present,Closed
49344,1430,Identity Theft,Open
49345,299,Identity Theft,Open
49346,2702,Suspicious Spend,Open
49347,4542,Suspicious Spend,Open
49348,10455,Identity Theft,Open
49349,9321,Card Not Present,Open
49350,15632,Suspicious Spend,Closed
49351,5862,Identity Theft,Open
49352,19270,Identity Theft,Open
49353,7701,Suspicious Spend,Open
49354,13738,Suspicious Spend,Open
49355,17774,Suspicious Spend,Closed
49356,1774,Card Not Present,Closed
49357,14726,Identity Theft,Closed
49358,14521,Suspicious Spend,Closed
49359,12105,Card Not Present,Closed
49360,19395,Card Not Present,Closed
49361,17481,Suspicious Spend,Open
49362,4438,Suspicious Spend,Open
49363,18778,Suspicious Spend,Open
49364,13977,Identity Theft,Closed
49365,9051,Identity Theft,Closed
49366,4940,Card Not Present,Open
49367,6059,Identity Theft,Open
49368,4472,Card Not Present,Open
49369,10254,Card Not Present,Closed
49370,6847,Identity Theft,Closed
49371,8549,Suspicious Spend,Open
49372,14361,Suspicious Spend,Open
49373,15104,Suspicious Spend,Closed
49374,18306,Card Not Present,Open
49375,1376,Identity Theft,Closed
49376,2968,Card Not Present,Open
49377,4472,Identity Theft,Closed
49378,17469,Identity Theft,Open
49379,2962,Card Not Present,Open
49380,5815,Suspicious Spend,Open
49381,8262,Suspicious Spend,Open
49382,2766,Card Not Present,Open
49383,6674,Identity Theft,Closed
49384,3951,Identity Theft,Open
49385,1706,Card Not Present,Closed
49386,17918,Card Not Present,Closed
49387,10830,Identity Theft,Closed
49388,14967,Suspicious Spend,Open
49389,9174,Identity Theft,Open
49390,15188,Card Not Present,Closed
49391,18499,Suspicious Spend,Open
49392,222,Suspicious Spend,Open
49393,3799,Suspicious Spend,Open
49394,16240,Identity Theft,Open
49395,14843,Suspicious Spend,Open
49396,1762,Suspicious Spend,Closed
49397,17215,Suspicious Spend,Open
49398,16456,Suspicious Spend,Open
49399,19686,Identity Theft,Open
49400,19536,Identity Theft,Open
49401,2907,Card Not Present,Closed
49402,5632,Card Not Present,Open
49403,9702,Suspicious Spend,Open
49404,12135,Card Not Present,Open
49405,3280,Suspicious Spend,Closed
49406,13820,Identity Theft,Closed
49407,15340,Card Not Present,Closed
49408,8721,Card Not Present,Open
49409,17359,Suspicious Spend,Open
49410,4558,Identity Theft,Open
49411,6747,Suspicious Spend,Closed
49412,17793,Suspicious Spend,Open
49413,13843,Card Not Present,Closed
49414,2126,Card Not Present,Closed
49415,114,Card Not Present,Open
49416,14447,Card Not Present,Closed
49417,18780,Identity Theft,Closed
49418,1387,Card Not Present,Closed
49419,13681,Suspicious Spend,Open
49420,17028,Identity Theft,Open
49421,11407,Suspicious Spend,Closed
49422,13376,Identity Theft,Open
49423,5726,Identity Theft,Closed
49424,19041,Card Not Present,Open
49425,2510,Suspicious Spend,Open
49426,11603,Identity Theft,Open
49427,17851,Identity Theft,Open
49428,8907,Suspicious Spend,Closed
49429,15018,Suspicious Spend,Closed
49430,7641,Suspicious Spend,Closed
49431,7007,Suspicious Spend,Closed
49432,12195,Suspicious Spend,Open
49433,9394,Card Not Present,Closed
49434,16902,Suspicious Spend,Open
49435,11990,Suspicious Spend,Closed
49436,7665,Card Not Present,Open
49437,14748,Card Not Present,Closed
49438,2715,Suspicious Spend,Closed
49439,12141,Identity Theft,Closed
49440,5377,Card Not Present,Closed
49441,17484,Identity Theft,Closed
49442,3943,Identity Theft,Open
49443,1027,Identity Theft,Open
49444,14739,Card Not Present,Open
49445,5180,Card Not Present,Open
49446,11036,Suspicious Spend,Open
49447,8670,Identity Theft,Open
49448,12670,Card Not Present,Open
49449,18818,Card Not Present,Closed
49450,928,Suspicious Spend,Closed
49451,6229,Suspicious Spend,Open
49452,7738,Suspicious Spend,Open
49453,15871,Card Not Present,Open
49454,18179,Identity Theft,Closed
49455,18718,Suspicious Spend,Closed
49456,1727,Identity Theft,Open
49457,19470,Card Not Present,Open
49458,17463,Card Not Present,Closed
49459,4825,Suspicious Spend,Closed
49460,14827,Suspicious Spend,Open
49461,12815,Suspicious Spend,Closed
49462,14753,Identity Theft,Open
49463,5521,Card Not Present,Open
49464,15492,Identity Theft,Open
49465,1198,Card Not Present,Closed
49466,9573,Suspicious Spend,Open
49467,15100,Card Not Present,Closed
49468,14549,Suspicious Spend,Open
49469,13738,Card Not Present,Open
49470,7965,Suspicious Spend,Closed
49471,8135,Card Not Present,Open
49472,84,Identity Theft,Open
49473,1987,Card Not Present,Open
49474,2914,Card Not Present,Closed
49475,1467,Suspicious Spend,Closed
49476,8199,Suspicious Spend,Closed
49477,17441,Suspicious Spend,Closed
49478,4003,Identity Theft,Closed
49479,11841,Card Not Present,Open
49480,19962,Suspicious Spend,Open
49481,11377,Card Not Present,Closed
49482,12459,Suspicious Spend,Closed
49483,4890,Suspicious Spend,Open
49484,15456,Suspicious Spend,Open
49485,19846,Identity Theft,Open
49486,14174,Card Not Present,Closed
49487,5243,Identity Theft,Open
49488,14190,Identity Theft,Closed
49489,15371,Suspicious Spend,Closed
49490,11980,Card Not Present,Closed
49491,797,Suspicious Spend,Closed
